file,line,tags,names,candidate_schwab_fields,code
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,746,,low,pricehistory.candles.*.low,"regime_confidence: str = ""low"","
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,759,,low,pricehistory.candles.*.low,"fusion_confidence: str = ""low"","
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,797,,high,pricehistory.candles.*.high,"if conviction == ""high"" and confluence_count >= 3:"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,799,,high,pricehistory.candles.*.high,"elif conviction == ""high"":"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,803,,low,pricehistory.candles.*.low,"elif conviction == ""low"":"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,805,,low,pricehistory.candles.*.low,"reasons.append(""low conviction"")"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,808,,low,pricehistory.candles.*.low,"reasons.append(""very low conviction"")"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,819,,high,pricehistory.candles.*.high,"if fusion_confidence == ""high"" and conf_mult < 1.0:"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,837,,high,pricehistory.candles.*.high,"if regime_confidence == ""high"" and regime_mult < 1.0:"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,839,,low,pricehistory.candles.*.low,"elif regime_confidence == ""low"":"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,841,,low,pricehistory.candles.*.low,"reasons.append(""low regime confidence"")"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,924,,low,pricehistory.candles.*.low,"reasons.append(""MC EFE too low for target"")"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,959,,close,chains.underlying.close|pricehistory.candles.*.close,"reasons.append(f""{int(mins_to_close)}min to close"")"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,962,,close,chains.underlying.close|pricehistory.candles.*.close,"reasons.append(f""{int(mins_to_close)}min to close"")"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1012,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,"""volatility"": round(vol_mult, 2),"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1069,DEFAULT_ZERO_OR,spot,,spot = inp.spot or 0
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1122,,low,pricehistory.candles.*.low,"if canonical and str(canonical.confidence or """").lower() not in (""low"", """"):"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1138,,high,pricehistory.candles.*.high,"prob_fails.append(f""fusion reversal posterior {reversal_p:.0%} — high reversal risk for longs"")"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1186,,vix|volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,"risk_fails.append(f""VIX at {vix:.1f} — extreme volatility, reduced reliability"")"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1260,,low,pricehistory.candles.*.low,"confidence=""low"","
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1276,DEFAULT_ONE_OR,,,"_vol_conv_mult = getattr(vol_regime, 'conviction_multiplier', 1.0) or 1.0"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1277,DEFAULT_ONE_OR,,,"_vol_risk_mult = getattr(vol_regime, 'risk_multiplier', 1.0) or 1.0"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1278,DEFAULT_ZERO_OR,,,"_vol_breakout_bias  = getattr(vol_regime, 'breakout_bias', 0.6) or 0.6"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1279,DEFAULT_ZERO_OR,,,"_vol_reversal_bias  = getattr(vol_regime, 'reversal_bias', 0.5) or 0.5"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1311,DEFAULT_ZERO_OR,,,nd = inp.net_delta or 0.0
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1339,,high,pricehistory.candles.*.high,"if _evt in (""elevated"", ""high""):"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1420,DEFAULT_ZERO_OR,,,zone_fresh_bars_1m  = (inp.zone_since_bars_1m or inp.zone_since_bars) or 0   # execution timing
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1421,DEFAULT_ZERO_OR,,,zone_stable_bars_5m = (inp.zone_since_bars_5m or 0)                          # structure persistence
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1425,,low,pricehistory.candles.*.low,"conviction = ""low"""
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1436,,high,pricehistory.candles.*.high,"if _evt == ""high"" and final_signal != ""wait"":"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1456,,low,pricehistory.candles.*.low,"conviction = ""low"""
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1475,,low,pricehistory.candles.*.low,"conviction = ""low"""
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1482,,low,pricehistory.candles.*.low,"conviction = ""low"""
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1509,,low,pricehistory.candles.*.low,"conviction = ""low"""
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1585,,low,pricehistory.candles.*.low,"regime_confidence=getattr(regime, 'confidence', 'low') if regime else 'low',"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1595,,low,pricehistory.candles.*.low,"fusion_confidence=getattr(fusion, 'fusion_confidence', 'low') if _fusion_available else 'low',"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1619,,close,chains.underlying.close|pricehistory.candles.*.close,"time_warning = f""🛑 Only {int(inp.mins_to_close)}min to close — no new entries."""
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1621,,low,pricehistory.candles.*.low,"conviction   = ""low"""
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1625,,close,chains.underlying.close|pricehistory.candles.*.close,"""detail"": f""≤{int(inp.mins_to_close)} min to close"","
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1626,,close,chains.underlying.close|pricehistory.candles.*.close,"""full_detail"": f""Only {int(inp.mins_to_close)} min to close — no new entries."","
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1629,,close,chains.underlying.close|pricehistory.candles.*.close,"time_warning = f""⏰ {int(inp.mins_to_close)}min to close — reduce size, quick trades only."""
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1702,GET_DEFAULT_ZERO,,,"_readiness_score = _rdy.get(""readiness_score"", 0)"
.claude/worktrees/festive-sanderson-e4af16/call_engine.py,1746,GET_DEFAULT_ZERO,,,"_put_score = _prdy.get(""readiness_score"", 0)"
.claude/worktrees/festive-sanderson-e4af16/chains.py,11,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,last: float | None
.claude/worktrees/festive-sanderson-e4af16/chains.py,12,,bid,chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,bid: float | None
.claude/worktrees/festive-sanderson-e4af16/chains.py,13,,ask,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask,ask: float | None
.claude/worktrees/festive-sanderson-e4af16/chains.py,14,,mark,chains.callExpDateMap.*.mark|chains.putExpDateMap.*.mark|chains.underlying.mark|quotes.extended.mark|quotes.quote.mark|streaming.content.*.MARK,mark: float | None
.claude/worktrees/festive-sanderson-e4af16/chains.py,26,,last|lastPrice,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last|movers.screeners.*.lastPrice|quotes.extended.lastPrice|quotes.quote.lastPrice,"last = _safe_float(q.get(""lastPrice""))"
.claude/worktrees/festive-sanderson-e4af16/chains.py,27,,bid|bidPrice,chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid|quotes.extended.bidPrice|quotes.quote.bidPrice,"bid  = _safe_float(q.get(""bidPrice""))"
.claude/worktrees/festive-sanderson-e4af16/chains.py,28,,ask|askPrice,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|quotes.extended.askPrice|quotes.quote.askPrice,"ask  = _safe_float(q.get(""askPrice""))"
.claude/worktrees/festive-sanderson-e4af16/chains.py,29,,mark,chains.callExpDateMap.*.mark|chains.putExpDateMap.*.mark|chains.underlying.mark|quotes.extended.mark|quotes.quote.mark|streaming.content.*.MARK,"mark = _safe_float(q.get(""mark""))"
.claude/worktrees/festive-sanderson-e4af16/chains.py,30,,ask|bid|last|mark,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid|chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last|chains.callExpDateMap.*.mark|chains.putExpDateMap.*.mark|chains.underlying.mark|quotes.extended.mark|quotes.quote.mark|streaming.content.*.MARK,"return QuoteBlock(last=last, bid=bid, ask=ask, mark=mark,"
.claude/worktrees/festive-sanderson-e4af16/chains.py,59,,openInterest,chains.callExpDateMap.*.openInterest|chains.putExpDateMap.*.openInterest,"""openInterest"": ct.get(""openInterest""),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,60,,delta,chains.callExpDateMap.*.delta|chains.putExpDateMap.*.delta,"""delta"": ct.get(""delta""),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,61,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"""gamma"": ct.get(""gamma""),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,62,,vega,chains.callExpDateMap.*.vega|chains.putExpDateMap.*.vega,"""vega"": ct.get(""vega""),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,63,,theoreticalVolatility,chains.callExpDateMap.*.theoreticalVolatility|chains.putExpDateMap.*.theoreticalVolatility,"""theoreticalVolatility"": ct.get(""theoreticalVolatility""),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,64,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,"""volatility"": ct.get(""volatility""),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,65,DATE_DIFF_DTE,daysToExpiration,chains.callExpDateMap.*.daysToExpiration|chains.daysToExpiration|chains.putExpDateMap.*.daysToExpiration,"""daysToExpiration"": ct.get(""daysToExpiration""),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,66,DATE_DIFF_DTE,expirationDate,chains.callExpDateMap.*.expirationDate|chains.putExpDateMap.*.expirationDate,"""expirationDate"": ct.get(""expirationDate""),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,67,GET_DEFAULT_100,multiplier,chains.callExpDateMap.*.multiplier|chains.putExpDateMap.*.multiplier,"""multiplier"": ct.get(""multiplier"", 100),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,68,,mark,chains.callExpDateMap.*.mark|chains.putExpDateMap.*.mark|chains.underlying.mark|quotes.extended.mark|quotes.quote.mark|streaming.content.*.MARK,"""mark"": ct.get(""mark""),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,69,,bid,chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"""bid"": ct.get(""bid""),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,70,,ask,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask,"""ask"": ct.get(""ask""),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,71,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"""last"": ct.get(""last""),"
.claude/worktrees/festive-sanderson-e4af16/chains.py,72,,totalVolume,chains.callExpDateMap.*.totalVolume|chains.putExpDateMap.*.totalVolume|chains.underlying.totalVolume|movers.screeners.*.totalVolume|quotes.extended.totalVolume|quotes.quote.totalVolume,"""totalVolume"": ct.get(""totalVolume""),"
.claude/worktrees/festive-sanderson-e4af16/clean_db.py,6,DATE_DIFF_DTE,,,- dte < 0 (expired options)
.claude/worktrees/festive-sanderson-e4af16/clean_db.py,7,DATE_DIFF_DTE,,,- dte IS NULL AND expiry < snapshot date
.claude/worktrees/festive-sanderson-e4af16/compare_clustering_modes.py,40,,close|high|low|open|volume,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.high|pricehistory.candles.*.low|pricehistory.candles.*.open|movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""open"": o, ""high"": h, ""low"": l, ""close"": c, ""volume"": v}"
.claude/worktrees/festive-sanderson-e4af16/compare_clustering_modes.py,362,,open,pricehistory.candles.*.open,"with open(bars_file, ""r"") as f:"
.claude/worktrees/festive-sanderson-e4af16/compare_clustering_modes.py,520,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"print(""  Limitations: Schwab API returns last 5 days; session_date must fall within that window."")"
.claude/worktrees/festive-sanderson-e4af16/crash_trace.py,4,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"Run server, then when it crashes the last [DIAG] line shows where it got to."
.claude/worktrees/festive-sanderson-e4af16/crash_trace.py,19,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"""""""Log checkpoint — last one before crash = failure point."""""""
.claude/worktrees/festive-sanderson-e4af16/db.py,153,GET_DEFAULT_ZERO,,,"labeled_by_col.get(col, 0) >= MIN_SAMPLES_STATISTICAL"
.claude/worktrees/festive-sanderson-e4af16/db.py,192,TIME_NOW_FALLBACK,,,return _wall_time.time()
.claude/worktrees/festive-sanderson-e4af16/db.py,217,DATE_DIFF_DTE,,,expiry:             Optional[str] = None  # '2026-02-23'
.claude/worktrees/festive-sanderson-e4af16/db.py,218,DATE_DIFF_DTE,,,dte:                Optional[int] = None  # days to expiry (ET authority)
.claude/worktrees/festive-sanderson-e4af16/db.py,219,DATE_DIFF_DTE,,,hours_to_expiry:    Optional[float] = None  # hours until 4pm ET on expiry date
.claude/worktrees/festive-sanderson-e4af16/db.py,226,,close|open,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.open,candle_body_pts:    Optional[float] = None  # abs(close - open)
.claude/worktrees/festive-sanderson-e4af16/db.py,227,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,candle_range_pts:   Optional[float] = None  # high - low
.claude/worktrees/festive-sanderson-e4af16/db.py,228,,ask|bid|spread,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,spread:             Optional[float] = None   # bid-ask spread (pts)
.claude/worktrees/festive-sanderson-e4af16/db.py,292,,close|open,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.open,"session_bucket:     Optional[str] = None  # 'open', 'morning', 'midday', 'afternoon', 'close'"
.claude/worktrees/festive-sanderson-e4af16/db.py,293,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"vix_bucket:         Optional[str] = None  # 'low', 'normal', 'elevated', 'high', 'extreme'"
.claude/worktrees/festive-sanderson-e4af16/db.py,296,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,gamma_pin:          Optional[float] = None  # strike with highest gamma
.claude/worktrees/festive-sanderson-e4af16/db.py,347,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"rules_conviction:   Optional[str] = None  # 'high', 'medium', 'low'"
.claude/worktrees/festive-sanderson-e4af16/db.py,380,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"pred_confidence:    Optional[str] = None  # 'low', 'medium', 'high'"
.claude/worktrees/festive-sanderson-e4af16/db.py,387,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"combined_conviction:Optional[str]   = None  # 'high', 'medium', 'low'"
.claude/worktrees/festive-sanderson-e4af16/db.py,394,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"regime_confidence:      Optional[str]   = None  # 'low', 'medium', 'high'"
.claude/worktrees/festive-sanderson-e4af16/db.py,404,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"fusion_confidence:      Optional[str]   = None  # 'low', 'medium', 'high'"
.claude/worktrees/festive-sanderson-e4af16/db.py,518,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,vol_oi_ratio:           Optional[float] = None  # volume/OI near ATM
.claude/worktrees/festive-sanderson-e4af16/db.py,519,,ask|bid,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,flow_imbalance:         Optional[float] = None  # -1 to +1 bid/ask imbalance
.claude/worktrees/festive-sanderson-e4af16/db.py,529,DATE_DIFF_DTE,,,option_chain_json:      Optional[str] = None  # JSON list of contract dicts for snapshot.expiry
.claude/worktrees/festive-sanderson-e4af16/db.py,685,,gamma|vwap,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"level_name:     str         # 'Call Gamma Wall', 'VWAP', etc."
.claude/worktrees/festive-sanderson-e4af16/db.py,869,TIME_NOW_FALLBACK,,,ts = float(_wall_time.time() if set_ts_utc is None else set_ts_utc)
.claude/worktrees/festive-sanderson-e4af16/db.py,895,DATE_DIFF_DTE,,,"expiry              TEXT,"
.claude/worktrees/festive-sanderson-e4af16/db.py,896,DATE_DIFF_DTE,,,"dte                 INTEGER,"
.claude/worktrees/festive-sanderson-e4af16/db.py,897,DATE_DIFF_DTE,,,"hours_to_expiry     REAL,"
.claude/worktrees/festive-sanderson-e4af16/db.py,1116,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,-- Volatility signals
.claude/worktrees/festive-sanderson-e4af16/db.py,1154,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,-- Volatility Envelope
.claude/worktrees/festive-sanderson-e4af16/db.py,1227,,open,pricehistory.candles.*.open,"open                REAL,"
.claude/worktrees/festive-sanderson-e4af16/db.py,1228,,high,pricehistory.candles.*.high,"high                REAL,"
.claude/worktrees/festive-sanderson-e4af16/db.py,1229,,low,pricehistory.candles.*.low,"low                 REAL,"
.claude/worktrees/festive-sanderson-e4af16/db.py,1230,,close,chains.underlying.close|pricehistory.candles.*.close,"close               REAL    NOT NULL,"
.claude/worktrees/festive-sanderson-e4af16/db.py,1231,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"volume              REAL,"
.claude/worktrees/festive-sanderson-e4af16/db.py,1678,DEFAULT_ZERO_OR,,,return int(row[0] or 0)
.claude/worktrees/festive-sanderson-e4af16/db.py,1823,TIME_NOW_FALLBACK,,,"mname, _wall_time.time(), """", {""detail"": ""no_source_file""}"
.claude/worktrees/festive-sanderson-e4af16/db.py,1845,TIME_NOW_FALLBACK,,,now = _wall_time.time()
.claude/worktrees/festive-sanderson-e4af16/db.py,1915,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
